ID	NAZWA	NAZWA_DOD	SUBSTANCJE
RPL:28268	Czopki glicerolowe Laboratorium Galenowe Olsztyn	Glyceroli suppositoria	Glyceroli suppositoria FP
RPL:28269	Nolpaza control	Pantoprazolum	Pantoprazol sodowy półtorawodny
RPL:28271	Fitoven	Produkt ziołowy	Extractum compositum (1:2-1	2) ex:	Hippocastani semen	Tiliae flos	Fagopyri herba	Crataegi folium cum flore	Solidaginis virgaurea herba (1:1	5-2	5) ekstrahent - etanol 60% (v/v)	Betae esculenta radix
RPL:28272	Paracetamol Biofarm	Paracetamolum	Paracetamolum
RPL:28273	Cisplatin Mylan	Cisplatinum	Cisplatinum
RPL:28274	Priligy	Dapoxetinum	Dapoxetinum
RPL:28275	Priligy	Dapoxetinum	Dapoxetinum
RPL:28276	Deslix	Desloratadinum	Desloratadinum
RPL:28277	Deslix	Desloratadinum	Desloratadinum
RPL:28278	Alerdes	Desloratadinum	Desloratadinum
RPL:28279	Vinpotaxer	Vinpocetinum	Vinpocetinum
RPL:28285	Palexia retard	Tapentadolum	Tapentadoli hydrochloridum
RPL:28287	Normeg	Levetiracetamum	Levetiracetamum
RPL:28288	Normeg	Levetiracetamum	Levetiracetamum
RPL:28289	Normeg	Levetiracetamum	Levetiracetamum
RPL:28290	Normeg	Levetiracetamum	Levetiracetamum	Povidonum
RPL:28293	Aropilo SR	Ropinirolum	Ropiniroli hydrochloridum
RPL:28294	Curidol	Tramadoli hydrochloridum + Paracetamolum	Tramadoli hydrochloridum	Paracetamolum
RPL:28295	Quetiapine Fair-Med	Quetiapinum	Quetiapinum	Krzemionka koloidalna
RPL:28296	Quetiapine Fair-Med	Quetiapinum	Quetiapinum
RPL:28297	Quetiapine Fair-Med	Quetiapinum	Quetiapinum
RPL:28298	Quetiapine Fair-Med	Quetiapinum	Quetiapinum
RPL:28299	Quetiapine Fair-Med	Quetiapinum	Quetiapinum
RPL:28301	Aropilo SR	Ropinirolum	Ropiniroli hydrochloridum
RPL:28303	Aropilo SR	Ropinirolum	Ropiniroli hydrochloridum
RPL:28306	Valzorol	Ropinirolum	Ropiniroli hydrochloridum	Hypromellosum
RPL:28307	Valzorol	Ropinirolum	Ropiniroli hydrochloridum
RPL:28308	Valzorol	Ropinirolum	Ropiniroli hydrochloridum
RPL:28309	Valzorol	Ropinirolum	Ropiniroli hydrochloridum
RPL:28310	Sidretella 20	Drospirenonum + Ethinylestradiolum	Drospirenonum	Ethinylestradiolum
RPL:28311	Sidretella 30	Drospirenonum + Ethinylestradiolum	Drospirenonum	Ethinylestradiolum
RPL:28312	Ridlip	Rosuvastatinum	Rosuvastatinum
RPL:28313	Ridlip	Rosuvastatinum	Rosuvastatinum
RPL:28314	Ridlip	Rosuvastatinum	Rosuvastatinum
RPL:28315	Ridlip	Rosuvastatinum	Rosuvastatinum
RPL:28316	Oxycodone Vitabalans	Oxycodoni hydrochloridum	Oxycodoni hydrochloridum
RPL:28317	Oxycodone Vitabalans	Oxycodoni hydrochloridum	Oxycodoni hydrochloridum
RPL:28322	Cetirizine Galpharm	Cetirizini dihydrochloridum	Cetirizini dihydrochloridum
RPL:28326	Symloda	Capecitabinum	Capecitabinum
RPL:28327	Symloda	Capecitabinum	Capecitabinum
RPL:28330	Sorbifer Durules	Ferrosi sulfas + Acidum ascorbicum
RPL:28331	Fluimucil	Acetylcysteinum
RPL:28332	Ciclolack	Ciclopirox olaminum	Ciclopiroxum
RPL:28334	Pliaglis	Lidocainum + Tetracainum	Lidocainum	Tetracainum
RPL:28335	Procto-Glyvenol	Tribenosidum + Lidocaini hydrochloridum
RPL:28336	Nicorette FreshFruit Gum	Nicotinum
RPL:28337	Floxal	Ofloxacinum
RPL:28338	Vidisic	Carbomerum
RPL:28339	Pentohexal 600 retard	Pentoxifyllinum
RPL:28340	Tantum Verde	Benzydamini hydrochloridum
RPL:28341	Espumisan	Simeticonum
RPL:28342	Betoptic 0,5%	Betaxololum
RPL:28343	Zinacef	Cefuroximum
RPL:28344	Maxitrol	Dexamethasonum + Neomycini sulfas + Polymyxini B sulfas
RPL:28345	Octenisept	Octenidini dihydrochloridum + Phenoxyethanolum
RPL:28346	Duphaston	Dydrogesteronum
RPL:28347	Mydocalm	Tolperisoni hydrochloridum
RPL:28348	Regulon	Ethinylestradiolum + Desogestrelum
RPL:28349	Fucidin	Acidum fusidicum
RPL:28350	Atacand	Candesartanum cilexetili
RPL:28351	Salazopyrin EN	Sulfasalazinum
RPL:28353	Novynette	Ethinylestradiolum + Desogestrelum
RPL:28354	Yasmin	Ethinylestradiolum + Drospirenonum
RPL:28355	Rhinocort	Budesonidum
RPL:28356	Floxal	Ofloxacinum
RPL:28357	Inhibace	Cilazaprilum
RPL:28358	Lorista	Losartanum kalicum
RPL:28359	Ovestin	Estriolum
RPL:28360	Enterol 250	Saccharomyces boulardii
RPL:28361	Amaryl 1	Glimepiridum
RPL:28362	Amaryl 2	Glimepiridum
RPL:28363	Amaryl 4	Glimepiridum
RPL:28364	Nicorette FreshFruit Gum	Nicotinum
RPL:28365	Duphaston	Dydrogesteronum
RPL:28366	Seebri Breezhaler	Glycopyrronii bromidum	Glycopyrronii bromidum
RPL:28367	Jakavi	Ruxolitinibum	Ruxolitinibum
RPL:28368	Jakavi	Ruxolitinibum	Ruxolitinibum
RPL:28369	Jakavi	Ruxolitinibum	Ruxolitinibum
RPL:28370	Lorista	Losartanum kalicum
RPL:28371	Qlaira	Estradioli valeras + Dienogestum
RPL:28372	Betoptic 0,5%	Betaxololum
RPL:28373	Diaprel MR	Gliclazidum
RPL:28375	Procto-Glyvenol	Tribenosidum + Lidocainum
RPL:28376	Betaserc	Betahistini dihydrochloridum
RPL:28377	Seroxat	Paroxetinum
RPL:28378	Helicid 10	Omeprazolum
RPL:28379	Lucetam	Piracetamum
RPL:28381	Floxal	Ofloxacinum
RPL:28382	Tobradex	Dexamethasonum + Tobramycinum
RPL:28383	Pimafucort	Natamycinum + Hydrocortisonum + Neomycinum
RPL:28384	Pimafucort	Natamycinum + Hydrocortisonum + Neomycinum
RPL:28385	Tantum Verde	Benzydamini hydrochloridum
RPL:28388	IASOcholine	Fluorocholinum	Fluorocholinum
RPL:28391	Pimafucort	Natamycinum + Hydrocortisonum + Neomycinum
RPL:28392	Pimafucort	Natamycinum + Hydrocortisonum + Neomycinum
RPL:28393	Pimafucin	Natamycinum
RPL:28394	Pimafucin	Natamycinum
RPL:28395	Triderm	Betamethasoni dipropionas + Clotrimazolum + Gentamicinum
RPL:28396	Diprogenta	Betamethasonum + Gentamicinum
RPL:28397	Triderm	Betamethasonum + Clotrimazolum + Gentamicinum
RPL:28399	Dermovate	Clobetasoli propionas
RPL:28400	Escapelle tabletka 1500 mikrogramów	Levonorgestrelum
RPL:28401	Voltaren SR 100	Diclofenacum natricum
RPL:28402	Procto-Glyvenol	Tribenosidum + Lidocaini hydrochloridum
RPL:28404	Floxal	Ofloxacinum
RPL:28405	Floxal	Ofloxacinum
RPL:28406	Floxal	Ofloxacinum
RPL:28407	Tobrex	Tobramycinum
RPL:28408	Dostinex	Cabergolinum
RPL:28409	Lutenyl	Nomegestroli acetas
RPL:28410	Cavinton	Vinpocetinum
RPL:28413	Tabex	Cytisinum
RPL:28414	Veregen	Cameliae sinensis folii extractum siccum	cameliae sinensin folii extractum siccum
RPL:28415	Ditropan	Oxybutynini hydrochloridum
RPL:28416	Driptane	Oxybutynini hydrochloridum
RPL:28417	Procto-Glyvenol	Tribenosidum + Lidocaini hydrochloridum
RPL:28418	Procto-Glyvenol	Tribenosidum + Lidocainum
RPL:28419	Tenaxum	Rilmenidinum
RPL:28420	Hyalgan	Natrii hyaluronas
RPL:28421	Trusopt	Dorzolamidum
RPL:28422	ACC mini	Acetylcysteinum
RPL:28423	Salazopyrin EN	Sulfasalazinum
RPL:28424	Fenistil	Dimetindeni maleas
RPL:28425	Diprogenta	Betamethasoni dipropionas + Gentamicinum	Betamethasoni dipropionas	Gentamicinum
RPL:28426	Fromilid 500	Clarithromycinum
RPL:28427	Hygroton	Chlortalidonum
RPL:28428	Sermion	Nicergolinum
RPL:28429	Tritace 5	Ramiprilum
RPL:28430	Movalis	Meloxicamum
RPL:28431	Marvelon	Desogestrelum + Ethinylestradiolum
RPL:28433	Parlodel	Bromocriptinum
RPL:28434	Nylosed	Propofolum	Propofolum
RPL:28435	Steripet	Fludeoxyglucosum [18 F]	Fludeoksyglukoza [18 F]
RPL:28436	Nootropil	Piracetamum
RPL:28437	Eklira Genuair	Aclidini bromidum	Aclidinii bromidum
RPL:28438	Bretaris Genuair	Aclidinii bromidum	Aclidinii bromidum
RPL:28439	Zinforo	Ceftarolinum fosamilum	Ceftarolinum fosamilum
RPL:28440	OxyNorm	Oxycodoni hydrochloridum	Oxycodoni hydrochloridum
RPL:28441	Ampres	Chloroprocaini hydrochloridum	Chloroprocaini hydrochloridum
RPL:28442	Akineton	Biperideni hydrochloridum
RPL:28443	Solian	Amisulpridum
RPL:28444	Movalis	Meloxicamum
RPL:28445	Elmetacin	Indometacinum
RPL:28446	Contractubex	Heparinum natricum + Allantoinum + Allii cepae extractum
RPL:28450	Exemestane Fair-Med. Healthcare	Exemestanum	Exemestanum
RPL:28451	Macmiror	Nifuratelum
RPL:28452	Zinnat	Cefuroximum
RPL:28453	Movalis	Meloxicamum
RPL:28454	Capecitabine Glenmark	Capecitabinum	Capecitabinum
RPL:28455	Qlaira	Estradioli valeras + Dienogestum
RPL:28456	Desloratadine Peseri	Desloratadinum	Desloratadinum	Hypromellosum
RPL:28457	Regulon	Ethinylestradiolum + Desogestrelum
RPL:28458	Oekolp forte	Estriolum
RPL:28459	Capecitabine Glenmark	Capecitabinum	Capecitabinum
RPL:28460	Diclac Lipogel	Diclofenacum natricum
RPL:28461	Fromilid 250	Clarithromycinum
RPL:28462	Meteospasmyl	Alverini citras + Simeticonum
RPL:28463	Meteospasmyl	Alverini citras + Simeticonum
RPL:28464	Flucon	Fluorometholonum
RPL:28465	Driptane	Oxybutynini hydrochloridum
RPL:28466	Pimafucin	Natamycinum
RPL:28467	Desloratadine Genepharm	Desloratadinum	Desloratadinum
RPL:28468	Tanyz	Tamsulosini hydrochloridum
RPL:28469	Desloratadine Genepharm	Desloratadinum	Desloratadinum
RPL:28470	Laboratoria PolfaŁódź ALERGO MAX	Desloratadinum	Desloratadinum
RPL:28473	Cetilevo	Levocetirizini dihydrochloridum	Levocetirizini dihydrochloridum
RPL:28474	Walsartan Krka	Valsartanum	Valsartanum
RPL:28476	Walsartan Krka	Valsartanum	Valsartanum
RPL:28478	Walsartan Krka	Valsartanum	Valsartanum
RPL:28480	Walsartan Krka	Valsartanum	Valsartanum
RPL:28487	Prenessa Q-Tab	tert-Butylamini Perindoprilum	Peryndopryl z tert-butyloaminą
RPL:28488	Prenessa Q-Tab	tert-Butylamini Perindoprilum	Peryndopryl z tert-butyloaminą
RPL:28489	Gliclastad	Gliclazidum	Gliclazidum	Magnesii stearas
RPL:28490	Benazepril Aurobindo	Benazeprili hydrochloridum	Benazeprili hydrochloridum
RPL:28491	Benazepril Aurobindo	Benazeprili hydrochloridum	Benazeprili hydrochloridum
RPL:28492	Lidocain-Egis	Lidocainum
RPL:28493	Macmiror complex 500	Nifuratelum + Nystatinum
RPL:28495	Triderm	Betamethasoni dipropionas + Clotrimazolum + Gentamicinum
RPL:28496	Maxitrol	Dexamethasonum + Neomycini sulfas + Polymyxini B sulfas
RPL:28497	Maxitrol	Dexamethasonum + Neomycini sulfas + Polymyxini B sulfas
RPL:28498	Pimafucin	Natamycinum
RPL:28499	Malarone	Atovaquonum + Proguanili hydrochloridum
RPL:28500	Metypred	Methylprednisolonum
RPL:28501	Peritol	Cyproheptadini hydrochloridum
RPL:28502	Hygroton	Chlortalidonum
RPL:28503	Artilla	Gestodenum + Ethinylestradiolum
RPL:28504	Lescol	Fluvastatinum
RPL:28505	Amlozek	Amlodipinum
RPL:28506	Calcium-Sandoz Forte	Calcii glubionas + Calcii carbonas
RPL:28507	Inlyta	Axitinibum	Axitinibum
RPL:28508	Inlyta	Axitinibum	Axitinibum
RPL:28509	Propecia	Finasteridum
RPL:28510	Voltaren Acti	Diclofenacum kalicum
RPL:28511	Xalkori	Crizotinibum	Crizotinibum
RPL:28512	Helicid 20	Omeprazolum
RPL:28513	Enterol 250	Saccharomyces boulardii
RPL:28514	Xalkori	Crizotinibum	Crizotinibum
RPL:28515	Adcetris	Brentuximabum vedotinum	Brentuximabi vedotinum
RPL:28516	Forlax 10 g	Macrogolum 4000
RPL:28518	Efferalgan	Paracetamolum
RPL:28519	Citabax 20	Citalopramum
RPL:28520	Hyalgan	Natrii hyaluronas
RPL:28521	Mepact	Mifamurtidum	Mifamurtidum
RPL:28522	Halaven	Eribulinum	Eribulini mesylas
RPL:28523	Orencia	Abataceptum	Abataceptum
RPL:28525	Loperamide Galpharm	Loperamidi hydrochloridum	Loperamidi hydrochloridum
RPL:28526	Timprost	Latanoprostum + Timololum	Latanoprostum	Timololum
RPL:28530	Lucetam	Piracetamum
RPL:28531	Duphaston	Dydrogesteronum
RPL:28532	Efferalgan Codeine	Paracetamolum + Codeini phosphas
RPL:28533	Betadine	Povidonum iodinatum
RPL:28535	Nicorette FreshFruit Gum	Nicotinum
RPL:28536	Zineryt	Erythromycinum cum zinco
RPL:28537	Voltaren Emulgel 1%	Diclofenacum natricum
RPL:28538	Duofilm	Acidum salicylicum + Acidum lacticum
RPL:28539	Calperos Osteo	Calcium + Cholecalciferolum	Calcii carbonas	cholekalcyferol
RPL:28541	Paralen Grip	Paracetamolum + Coffeinum + Phenylephrini hydrochloridum	Paracetamolum	Coffeinum	Phenylephrini hydrochloridum
RPL:28542	Triderm	Betamethasonum + Clotrimazolum + Gentamicinum
RPL:28544	Almozen	Almotriptani maleas	Almotriptani malas
RPL:28546	Citabax 40	Citalopramum
RPL:28547	Betaserc	Betahistini dihydrochloridum
RPL:28548	Zocor 10	Simvastatinum
RPL:28549	Zovirax Intensive	Aciclovirum
RPL:28552	Triderm	Betamethasonum + Clotrimazolum + Gentamicinum
RPL:28553	Monural	Fosfomycinum trometamolum
RPL:28554	Asentra	Sertralinum
RPL:28556	Femoden	Ethinylestradiolum + Gestodenum
RPL:28557	Regulon	Ethinylestradiolum + Desogestrelum
RPL:28558	Batrafen	Ciclopirox olaminum
RPL:28560	Seroxat	Paroxetinum
RPL:28561	Nivalin	Galantamini hydrobromidum
RPL:28562	Olbas Pastilles	Preparat ziołowy
RPL:28563	Voltaren Emulgel 1%	Diclofenacum natricum
RPL:28565	Oilatum	Paraffinum perliquidum
RPL:28566	Betaserc	Betahistini dihydrochloridum
RPL:28567	Betadine	Povidonum iodinatum
RPL:28568	Seroxat	Paroxetinum
RPL:28570	Flixotide	Fluticasoni propionas
RPL:28571	Xyzal	Levocetirizini dihydrochloridum
RPL:28572	Baneocin	Bacitracinum + Neomycinum
RPL:28573	Betadine	Povidonum iodinatum
RPL:28574	Xanax	Alprazolamum
RPL:28575	Nebbud	Budesonidum	Budesonidum
RPL:28576	Cataflam 50	Diclofenacum kalicum
RPL:28577	Nebbud	Budesonidum	Budesonidum
RPL:28578	Travogen	Isoconazoli nitras
RPL:28580	Dexamytrex	Gentamicini sulfas + Dexamethasonum
RPL:28581	Voltaren	Diclofenacum natricum
RPL:28582	Aspirin C	Acidum acetylsalicylicum + Acidum ascorbicum
RPL:28583	Tardyferon	Ferrosi sulfas
RPL:28584	Sudafed	Pseudoephedrini hydrochloridum
RPL:28585	Betaserc	Betahistini dihydrochloridum
RPL:28586	Bactroban	Mupirocinum
RPL:28587	Upsarin C	Acidum acetylsalicylicum + Acidum ascorbicum
RPL:28588	Hyalgan	Natrii hyaluronas
RPL:28589	Tardyferon-Fol	Ferrosi sulfas + Acidum folicum
RPL:28590	Cavinton	Vinpocetinum
RPL:28591	Flixotide	Fluticasoni propionas
RPL:28592	Olbas Pastilles	Preparat ziołowy
RPL:28593	Daktarin	Miconazoli nitras
RPL:28598	Desloratadine Actavis	Desloratadinum	Desloratadinum
RPL:28602	Grastofil	Filgrastimum	Filgrastimum
RPL:28604	Reumaphyt Forte	Harpagophyti radicis extractum siccum	Harpagophyti extractum aq. Siccum
RPL:28605	Romilast	Montelukastum	Montelukastum natricum
RPL:28606	Romilast	Montelukastum	Montelukastum natricum
RPL:28607	Romilast	Montelukastum	Montelukastum natricum
RPL:28612	Ambroxol 123ratio	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:28613	Ambroxol 123ratio	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:28615	Esseliv Max	Phospholipidum essentiale	Phospholipidum essentiale
RPL:28616	Urimper	Tolterodini tartras	Tolterodini tartras
RPL:28617	Limfodrenaż-Pascoe Sensitiv	Preparat homeopatyczny	Calendula officinalis	Conium maculatum	Hydrargyrum biiodatum	Stibium sulfuratum aurantiacum
RPL:28618	Urimper	Tolterodini tartras	Tolterodini tartras
RPL:28624	Symescital	Escitalopramum	Escitalopramum
RPL:28625	Symescital	Escitalopramum	Escitalopramum
RPL:28627	Azecort	Azelastini hydrochloridum + Fluticasoni propionas	Azelastini hydrochloridum	Fluticasoni propionas
RPL:28628	Symescital	Escitalopramum	Escitalopramum
RPL:28629	Symescital	Escitalopramum	Escitalopramum
RPL:28630	Desinobon	Acidum zoledronicum	Acidum zoledronicum
RPL:28631	Symdronic	Acidum zoledronicum	Acidum zoledronicum
RPL:28632	Skopryl Plus	Lisinoprilum + Hydrochlorothiazidum	Lisinoprilum dihydricum	Hydrochlorothiazidum
RPL:28634	Sizin	Olanzapinum	Olanzapinum
RPL:28635	Olanzapina Aurobindo	Olanzapinum	Olanzapinum
RPL:28636	Sizin	Olanzapinum	Olanzapinum
RPL:28638	Sizin	Olanzapinum	Olanzapinum
RPL:28640	Sizin	Olanzapinum	Olanzapinum
RPL:28642	Mensil	Sildenafilum	Sildenafili citras
RPL:28644	Sildenafil Hasco	Sildenafilum	Sildenafili citras
RPL:28645	Mensil Med Max	Sildenafilum	Sildenafili citras
RPL:28646	Testim	Testosteronum	Testosteronum
RPL:28647	Sildenafil Bluefish	Sildenafilum	Sildenafili citras
RPL:28648	Sildenafil Bluefish	Sildenafilum	Sildenafili citras
RPL:28649	Zoledronic acid medac	Acidum zoledronicum
RPL:28650	Aidee	Ethinylestradiolum + Dienogestum	Dienogestum
RPL:28653	Desloratadine Genoptim	Desloratadinum	Desloratadinum
RPL:28654	Desloratadine Genoptim	Desloratadinum	Desloratadinum
RPL:28655	Ecansya	Capecitabinum
RPL:28656	Ecansya	Capecitabinum
RPL:28657	Grifexin	Acidum acetylsalicylicum + Pseudoephedrini hydrochloridum	Acidum acetylsalicylicum	Pseudoephedrini hydrochloridum
RPL:28658	Ecansya	Capecitabinum
RPL:28659	Atrox	Atorvastatinum	Atorvastatinum
RPL:28660	Tachyben	Urapidilum	Urapidilum
RPL:28661	Ortanol 20 Plus	Omeprazolum
RPL:28662	Tachyben	Urapidilum	Urapidilum
RPL:28663	Quetiapin NeuroPharma	Quetiapinum	Quetiapinum
RPL:28664	Tachyben	Urapidilum	Urapidilum
RPL:28665	Maalox bez cukru	Aluminii oxidum hydricum + Magnesii hydroxidum	Aluminii oxidum hydricum	Magnesii hydroxidu
RPL:28666	Nicorette FreshFruit Gum	Nicotinum
RPL:28667	Albothyl	Policresulenum
RPL:28668	Vivace 5 mg	Ramiprilum
RPL:28669	Yasmin	Ethinylestradiolum + Drospirenonum
RPL:28670	Duphaston	Dydrogesteronum
RPL:28671	Vivace 10 mg	Ramiprilum
RPL:28672	Efferalgan Forte	Paracetamolum
RPL:28673	ACC	Acetylcysteinum
RPL:28674	Kamiren	Doxazosinum
RPL:28675	Travogen	Isoconazoli nitras
RPL:28676	Betaserc	Betahistini dihydrochloridum
RPL:28678	Kalms	Lupuli strobilus + Valerianae radicis extractum siccum + Gentianae radicis extractum siccum
RPL:28679	Differin	Adapalenum
RPL:28680	Dilatrend	Carvedilolum
RPL:28681	Asentra	Sertralinum
RPL:28682	Chibroxin	Norfloxacinum
RPL:28683	Xifaxan	Rifaximinum
RPL:28684	Travocort	Isoconazoli nitras + Diflucortoloni valeras
RPL:28685	Mercilon	Desogestrelum + Ethinylestradiolum
RPL:28686	Vigantoletten 1000	Cholecalciferolum
RPL:28687	Novynette	Ethinylestradiolum + Desogestrelum
RPL:28688	Jeanine	Ethinylestradiolum + Dienogestum
RPL:28689	Dalacin T	Clindamycinum
RPL:28690	Koszyczek Rumianku	Chamomillae anthodium	Chamomillae anthodium
RPL:28691	Fucidin	Acidum fusidicum
RPL:28692	Aknemycin Plus	Erythromycinum + Tretinoinum
RPL:28693	Oilatum	Paraffinum perliquidum
RPL:28694	Amaryl 2	Glimepiridum
RPL:28695	Liść Mięty pieprzowej	Menthae piperitae folium	Menthae piperitae folium
RPL:28696	Amaryl 3	Glimepiridum
RPL:28697	Flavamed	Ambroxoli hydrochloridum
RPL:28698	Triderm	Betamethasoni dipropionas + Clotrimazolum + Gentamicinum
RPL:28699	Vidisic	Carbomerum
RPL:28700	Zoxon 2	Doxazosinum
RPL:28701	Lucetam	Piracetamum
RPL:28702	Elmetacin	Indometacinum
RPL:28703	Betadine	Povidonum iodinatum
RPL:28704	Betadine	Povidonum iodinatum
RPL:28705	Berodual N	Fenoteroli hydrobromidum + Ipratropii bromidum
RPL:28706	Diaprel MR	Gliclazidum
RPL:28707	Topotecan Cipla	Topotecanum	Topotecanum
RPL:28708	Topotecan Cipla	Topotecanum	Topotecanum
RPL:28709	Xylometazolin 123ratio	Xylometazolini hydrochloridum	Xylometazolini hydrochloridum
RPL:28710	Xylometazolin Teva	Xylometazolini hydrochloridum	Xylometazolini hydrochloridum
RPL:28711	Rivastigmine Mylan	Rivastigminum	Rivastigminum
RPL:28716	Tamsulosin Genoptim	Tamsulosini hydrochloridum	Tamsulosini hydrochloridum
RPL:28717	Biomentin	Memantini hydrochloridum	Memantini hydrochloridum
RPL:28718	Biomentin	Memantini hydrochloridum	Memantini hydrochloridum
RPL:28719	Ethinylestradiol/Dienogest Pharbil	Ethinylestradiolum + Dienogestum	Ethinylestradiolum	Dienogestum
RPL:28720	Pimafucin	Natamycinum
RPL:28721	Cipramil	Citalopramum
RPL:28722	IBUM dla dzieci	Ibuprofenum	Ibuprofenum
RPL:28723	Ibum Express	Ibuprofenum	Ibuprofenum
RPL:28724	IBUM dla dzieci	Ibuprofenum	Ibuprofenum
RPL:28725	Aleric Deslo Active	Desloratadinum	Desloratadinum
RPL:28726	Aleric Deslo Active	Desloratadinum	Desloratadinum
RPL:28727	Aleric Deslo Active	Desloratadinum	Desloratadinum
RPL:28728	Aleric Deslo Active	Desloratadinum	Desloratadinum
RPL:28729	Coloxet	Capecitabinum	Capecitabinum
RPL:28730	Coloxet	Capecitabinum	Capecitabinum
RPL:28731	Coloxet	Capecitabinum	Capecitabinum
RPL:28732	Ultra-Technekow FM	Natrii pertechnetatis (99mTc) fissione formati solutio iniectabilis	99 Mo Natrii molybdenas	Natrii pertechnatum 99 mTc
RPL:28733	Zinnat	Cefuroximum
RPL:28734	Ovestin	Estriolum
RPL:28735	Sudafed	Pseudoephedrini hydrochloridum
RPL:28736	Reparil Gel N	Escinum + Diethylamini salicylas
RPL:28744	Nonpres	Eplerenonum	Eplerenonum
RPL:28745	Nonpres	Eplerenonum	Eplerenonum
RPL:28749	Zoledronic acid Polpharma	Acidum zoledronicum	Acidum zoledronicum
RPL:28750	Lucetam	Piracetamum
RPL:28751	Ilaris	Canacinumabum	Canacinumabum
RPL:28752	Amaryl 1	Glimepiridum
RPL:28753	Naclof	Diclofenacum natricum
RPL:28754	ACC Hot	Acetylcysteinum
RPL:28755	ACC	Acetylcysteinum
RPL:28756	Movalis	Meloxicamum
RPL:28757	Lokren 20	Betaxololi hydrochloridum
RPL:28758	Cataflam 50	Diclofenacum kalicum
RPL:28759	Buscopan	Hyoscini butylbromidum
RPL:28760	Ketoprofenum Fastum	Ketoprofenum
RPL:28761	Duspatalin retard	Mebeverini hydrochloridum
RPL:28762	Solu-Medrol	Methylprednisolonum
RPL:28763	Forlax 10 g	Macrogolum 4000
RPL:28766	Mycosten	Ciclopirox olaminum	Ciclopirox olaminum
RPL:28768	Jodek potasu G.L. Pharma	Kalii iodidum	Kalii iodidum
RPL:28769	Flegamina ambroxolum	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:28770	Flegamina ambroxolum	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
RPL:28773	Capecitabine Polpharma	Capecitabinum	Capecitabinum
RPL:28774	Capecitabine Polpharma	Capecitabinum	Capecitabinum
RPL:28780	Dih Max	Diosminum	Diosminum
RPL:28781	Naraya Plus	Ethinylestradiolum + Drospirenonum	Ethinylestradiolum	Drospirenonum
RPL:28782	Cilest	Norgestimatum + Ethinylestradiolum
RPL:28783	Trittico CR	Trazodoni hydrochloridum
RPL:28784	Cilest	Norgestimatum + Ethinylestradiolum
RPL:28785	Apo-Napro	Naproxenum
RPL:28786	Apo-Napro	Naproxenum
RPL:28787	Solu-Medrol	Methylprednisolonum
RPL:28788	Monural	Fosfomycinum trometamolum
RPL:28789	Triderm	Betamethasonum + Clotrimazolum + Gentamicinum
RPL:28790	Marvelon	Desogestrelum + Ethinylestradiolum
RPL:28791	Estreva	Estradiolum
RPL:28792	Pimafucin	Natamycinum
RPL:28794	Fayton	Acidum zoledronicum	Acidum zoledronicum
RPL:28800	Rowatinex	Produkt złożony
RPL:28803	Zyclara	Imiquimodum	Imiquimodum
RPL:28804	BeneFix	Nonacogum alfa. Czynnik IX krzepnięcia krwi ludzki rekombinowany	Rekombinowany czynnik krzepnięcia IX (nonacog alfa)
RPL:28805	NovoThirteen	Catridecacogum alfa. Rekombinowany czynnik krzepnięcia XIII.	Rekombinowany czynnik krzepnięcia XIII A (Katrydekakog)
RPL:28813	Potassium Chloride 0,15% + Sodium Chloride 0,9% B. Braun	Kalii chloridum + Natrii chloridum	Kalii chloridum	Natrii chloridum
RPL:28814	Potassium Chloride 0,3% + Sodium Chloride 0,9% B. Braun	Kalii chloridum + Natrii chloridum	Natrii chloridum	Kalii chloridum
RPL:28815	Potassium Chloride 0,15% + Glucose 5% B. Braun	Kalii chloridum + Glucosum monohydricum	Kalii chloridum	Glucosum
RPL:28816	Potassium Chloride 0,3% + Glucose 5% B. Braun	Kalii chloridum + Glucosum monohydricum	Kalii chloridum	Glucosum
RPL:28817	Diltiazem hydrochloride ADOH	Diltiazemi hydrochloridum	Diltiazemi hydrochloridum
RPL:28818	Diltiazem hydrochloride ADOH	Diltiazemi hydrochloridum	Diltiazemi hydrochloridum
RPL:28819	Eleveon	Eplerenonum	Eplerenonum
RPL:28820	Xalvobin	Capecitabinum	Capecitabinum
RPL:28821	Eleveon	Eplerenonum	Eplerenonum
RPL:28822	Xalvobin	Capecitabinum	Capecitabinum
RPL:28824	Mucosolvan	Ambroxoli hydrochloridum	Ambroxoli hydrochloridum
